ticker,phase_id,phase_type,start_date,end_date,T_days,ann_return,ann_vol,vol_pct,sharpe,q_ref,q_phase,delta_q,alpha,ADD_min_days,detectable_flag,pathology_class,episode_label,source_scale
PFF,5,bear,2021-12-31,2022-10-21,203,-0.29346972064197591,0.13407848870336592,0.5714285714285714,-2.1887904874229731,0.55870997047467641,0.43349753694581283,-0.12521243352886358,0.050000000000000003,315.15568776873323,False,location,,MACRO
PFF,6,bull,2022-10-21,2024-10-16,498,0.11461457293812906,0.1122363333361048,0.42857142857142855,1.0211895696458859,0.55870997047467641,0.54618473895582331,-0.012525231518853097,0.050000000000000003,1447.8407439143502,False,neither,,MACRO
VNQ,0,bear,2007-02-07,2008-01-18,239,-0.41650270585757426,0.26284144567036333,0.72222222222222221,-1.5846157929747569,0.52772237734343841,0.44351464435146443,-0.084207732991973983,0.050000000000000003,601.29220619102205,False,neither,GFC_2008,MESO_SPLIT
VNQ,1,bull,2008-01-18,2008-05-15,81,0.70659431162747133,0.33705065659129807,0.77777777777777779,2.09640390193417,0.52772237734343841,0.4567901234567901,-0.070932253886648311,0.050000000000000003,343.54498714795238,False,both,,MESO_SPLIT
VNQ,2,bear,2008-05-15,2009-03-06,203,-1.386748550705672,0.85820473971732913,0.94444444444444442,-1.6158714657791704,0.52772237734343841,0.45812807881773399,-0.069594298525704423,0.050000000000000003,578.2556844912317,False,neither,GFC_2008,MESO_SPLIT
VNQ,3,bull,2009-03-06,2010-05-03,291,0.89098849289315241,0.51984097399244045,0.88888888888888884,1.7139635724561204,0.52772237734343841,0.5532646048109966,0.025542227467558187,0.050000000000000003,513.96122991138145,False,neither,,MESO_SPLIT
VNQ,4,bear,2010-05-03,2010-07-06,44,-1.0675804256602284,0.39612963702308479,0.83333333333333337,-2.6950279047109373,0.52772237734343841,0.38636363636363635,-0.14135874097980206,0.050000000000000003,207.87726871921635,False,both,,MESO_SPLIT
VNQ,5,bull,2010-07-06,2013-05-21,724,0.24129979215077513,0.21331189516683272,0.5,1.1312064522330219,0.52772237734343841,0.56077348066298338,0.033051103319544972,0.050000000000000003,1179.9124601349995,False,neither,,MESO_SPLIT
VNQ,6,bear,2013-05-21,2013-08-19,62,-0.79400914321872706,0.20865957555032461,0.44444444444444442,-3.8052849533724253,0.52772237734343841,0.37096774193548387,-0.15675463540795453,0.050000000000000003,104.26995039181548,False,location,,MESO_SPLIT
VNQ,7,bull,2013-08-19,2015-01-26,361,0.27998191148271617,0.12422859005003936,0.055555555555555552,2.2537638990343467,0.52772237734343841,0.56232686980609414,0.034604492462655734,0.050000000000000003,297.24646503258009,True,location,Calm_2015_or_2019,MESO_SPLIT
VNQ,8,bear,2015-01-26,2015-09-04,155,-0.30823757296568438,0.1780159898578659,0.33333333333333331,-1.731516214986035,0.52772237734343841,0.47096774193548385,-0.056754635407954557,0.050000000000000003,503.59383961164542,False,neither,,MACRO
VNQ,9,bull,2015-09-04,2016-08-01,227,0.31486345788044456,0.16311495095684336,0.22222222222222221,1.9303163568602031,0.52772237734343841,0.55506607929515417,0.02734370195171576,0.050000000000000003,405.20663972251378,False,neither,Calm_2015_or_2019,MACRO
VNQ,10,bear,2016-08-01,2018-02-08,384,-0.11589256310652925,0.13321816446524426,0.1111111111111111,-0.86994565322032236,0.52772237734343841,0.50520833333333337,-0.022514044010105039,0.050000000000000003,1995.0293522667364,False,neither,,MACRO
VNQ,11,bull,2018-02-08,2020-02-21,511,0.19680501661700345,0.13806945413040866,0.16666666666666666,1.4254059151354228,0.52772237734343841,0.5714285714285714,0.043706194085132988,0.050000000000000003,743.11567326199099,False,neither,Calm_2015_or_2019,MACRO
VNQ,12,bear,2020-02-21,2020-03-23,21,-6.6193968674272536,0.99196863957260029,1,-6.6729900556929778,0.52772237734343841,0.2857142857142857,-0.24200809162915271,0.050000000000000003,33.907250855438896,False,both,COVID_2020,MACRO
VNQ,13,bull,2020-03-23,2021-12-31,449,0.42600542692085513,0.24370237231058964,0.61111111111111116,1.748056134545654,0.52772237734343841,0.57238307349665929,0.04466069615322088,0.050000000000000003,494.10902332683088,False,neither,,MACRO
VNQ,14,bear,2021-12-31,2022-10-14,198,-0.50677550536171467,0.23932128833402808,0.55555555555555558,-2.1175529719462003,0.52772237734343841,0.42424242424242425,-0.10347995310101415,0.050000000000000003,336.71694157834446,False,location,,MESO_SPLIT
VNQ,15,bull,2022-10-14,2023-02-02,75,0.74427795783793305,0.26160928214629586,0.66666666666666663,2.8449982803810516,0.52772237734343841,0.54666666666666663,0.018944289323228225,0.050000000000000003,186.53894583789454,False,location,,MESO_SPLIT
VNQ,16,bear,2023-02-02,2023-10-25,183,-0.3385289146202925,0.18396044197001257,0.3888888888888889,-1.8402266867540804,0.52772237734343841,0.42622950819672129,-0.10149286914671712,0.050000000000000003,445.85217091346198,False,neither,,MESO_SPLIT
VNQ,17,bull,2023-10-25,2024-11-27,275,0.33830806588770829,0.17220794644644269,0.27777777777777779,1.9645322580565314,0.52772237734343841,0.57090909090909092,0.043186713565652513,0.050000000000000003,391.21473659712046,False,neither,,MACRO
BWX,0,bull,2008-10-10,2009-12-01,287,0.28257386280563679,0.15117036814667567,1,1.8692410838840097,0.49584363064479892,0.53658536585365857,0.040741735208859653,0.050000000000000003,432.11853900196473,False,neither,,MACRO
BWX,1,bear,2009-12-01,2010-06-07,128,-0.27716120073252093,0.085956801518606379,0.72727272727272729,-3.2244243135608772,0.49584363064479892,0.46875,-0.027093630644798916,0.050000000000000003,145.2209120866128,False,location,,MACRO
BWX,2,bull,2010-06-07,2012-10-17,598,0.092787862291094245,0.085396135082502295,0.63636363636363635,1.0865581000996205,0.49584363064479892,0.53511705685618727,0.039273426211388351,0.050000000000000003,1278.8736144241193,False,neither,,MACRO
BWX,3,bear,2012-10-17,2013-07-05,177,-0.13168310184975007,0.069966396571432277,0.18181818181818182,-1.8820906649852698,0.49584363064479892,0.4519774011299435,-0.043866229514855415,0.050000000000000003,426.23828264256434,False,neither,,MACRO
BWX,4,bull,2013-07-05,2014-06-30,248,0.10865980268332158,0.063534436576087289,0.090909090909090912,1.7102505119911351,0.49584363064479892,0.52822580645161288,0.032382175806813962,0.050000000000000003,516.19533620643472,False,neither,,MACRO
BWX,5,bear,2014-06-30,2015-11-09,344,-0.12262484275932176,0.076484029109649451,0.36363636363636365,-1.6032738362086503,0.49584363064479892,0.44476744186046513,-0.051076188784333787,0.050000000000000003,587.37860548259391,False,neither,,MACRO
BWX,6,bull,2015-11-09,2018-03-26,597,0.06708267969753666,0.071079891857618024,0.27272727272727271,0.94376451545412754,0.49584363064479892,0.52428810720268004,0.028444476557881126,0.050000000000000003,1695.1426308754037,False,neither,,MACRO
BWX,7,bear,2018-03-26,2020-03-18,498,-0.058758466913519498,0.078253030590541756,0.45454545454545453,-0.75087784422015069,0.49584363064479892,0.47791164658634538,-0.017931984058453532,0.050000000000000003,2677.9036956950999,False,neither,COVID_2020,MACRO
BWX,8,bull,2020-03-18,2021-01-05,201,0.25533372761227502,0.081516332945567538,0.54545454545454541,3.132301446665589,0.49584363064479892,0.57213930348258701,0.076295672837788098,0.050000000000000003,153.88859426566793,True,location,,MACRO
BWX,9,bear,2021-01-05,2022-10-20,452,-0.23333957387815163,0.090704382148833945,0.81818181818181823,-2.5725281221283458,0.49584363064479892,0.42256637168141592,-0.073277258963382996,0.050000000000000003,228.14621732115938,True,both,,MACRO
BWX,10,bull,2022-10-20,2024-09-18,479,0.09075642359910803,0.10443836743265085,0.90909090909090906,0.86899504301074126,0.49584363064479892,0.5010438413361169,0.0052002106913179857,0.050000000000000003,1999.3965407612359,False,scale,,MACRO
